"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","id","media/0/media_url","media/0/type","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name"
"1608356861111328769","2022-12-29T09:33:39.000Z","0","@kanchana_wij ඔය tanaturan ඔය ඉල අසුනත් එති",,,"1608395815600689153",,,"0","0","https://twitter.com/123sugu/status/1608395815600689153",,,,"2010-08-26T08:30:04.000Z","false","","0","49082","88","785","true","183157565","false","0","Sri Lanka","43","shugu","88","false",,"https://pbs.twimg.com/profile_images/1584478661960687616/u4GsXZV-_normal.jpg","false","123sugu","183","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T09:34:13.000Z","5","@kanchana_wij Common Mr KW..: the CEB is not a Dosa Kade to be run on a day to day basis..: this is why you should have highly paid finance professionals running the cash flow instead of political goons. @RW_UNP",,,"1608395958769057792",,,"0","0","https://twitter.com/Ruwan007/status/1608395958769057792",,,,"2022-05-09T15:22:04.000Z","false","","0","14","4","38","false","1523684697854910465","false","0","Sri Lanka","6","Ruwan","4","false",,"https://pbs.twimg.com/profile_images/1527179466241282049/_F451J_F_normal.jpg","false","Ruwan007","111","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij","2913830408","Ranil Wickremesinghe","RW_UNP"
"1608356861111328769","2022-12-29T09:37:02.000Z","3","@kanchana_wij Could you please publish the salary scale of CEB engineers and board members and others. They get paid but are they providing effective services?",,,"1608396664963825667",,,"1","0","https://twitter.com/arrosan06/status/1608396664963825667",,,,"2013-03-11T12:42:13.000Z","false","Molecular Medicine @aberdeenuni. Commonwealth UK Government Scholarship @CheveningFCDO. Education Planner - zonal education Sri Lanka. #Biotechnologist #தமிழன்","0","3364","76","336","true","1259357574","false","2","United Kingdom","230","Arrosan","76","false","https://pbs.twimg.com/profile_banners/1259357574/1629822423","https://pbs.twimg.com/profile_images/1430203913249062915/7JftLuVm_normal.jpg","false","arrosan06","1402","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T09:56:38.000Z","4","@kanchana_wij When we pay higher tariffs, is that mean that we will get a continuous power supply without interruptions? 
Agree? then people won't say NO. 
But if both happen people will say NO.
Which one?",,,"1608401600959352832",,,"0","0","https://twitter.com/akalinga/status/1608401600959352832",,,,"2009-07-06T06:06:17.000Z","false","Sri Lankan|| IT Professional || System Designer  || Project Mgr || Traveler || Motivator || Event Planner || Creative Designer
#SriLankan#Pathana
#SriLanka
#LKA","0","4986","131","349","true","54133308","false","1","KL, Malaysia","174","Asitha Kalinga 🇱🇰","131","false","https://pbs.twimg.com/profile_banners/54133308/1653620573","https://pbs.twimg.com/profile_images/489965096114724864/qWb-QvzG_normal.jpeg","false","akalinga","1658","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T09:57:18.000Z","0","@kanchana_wij මුලින්ම බිල වැඩි කරන්න ඒකක 60ට වැඩියෙන් පාවිච්චි කරන අයට.",,,"1608401766495973376",,,"0","0","https://twitter.com/KMeeeaaow/status/1608401766495973376",,,,"2020-11-27T14:21:29.000Z","false","Say no to Racism, anyway I'm #සැබෑ_බෞද්ධයා .
Here my POV #මතය and #දර්ශනය .

තඩි කෙබර ගහන ගැටුම්වලට මැදිහත් නොවේ. 

Targeting #Facts ,දේශපාලනය #ජෙප්පෝ #Lka ♑","0","38148","501","928","true","1332328656308297739","false","3","දිව්‍යලෝකෙ","2785","K'at දෙයියෝ 🇺🇳 ❂","501","false","https://pbs.twimg.com/profile_banners/1332328656308297739/1664423471","https://pbs.twimg.com/profile_images/1604721016642539521/E0KiZoF0_normal.jpg","false","KMeeeaaow","49817","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:00:10.000Z","7","@kanchana_wij The first step towards understanding that you are not the right person for the position is to read the tweet above. Providing that position to someone qualified would be a very helpful service to the nation.",,,"1608402487081566209",,,"1","0","https://twitter.com/AlphaAustrinus/status/1608402487081566209",,,,"2012-12-08T08:45:02.000Z","false","Introducing blockchain technology into the Sri Lankan government's system would allow the public to make decisions and minimize the power of politicians. ☃️ ❄️","0","160","8","444","false","996738156","false","0","Alaska","26","Alpha Austrinus","8","false","https://pbs.twimg.com/profile_banners/996738156/1669679276","https://pbs.twimg.com/profile_images/1597376294114971648/71KVf69o_normal.jpg","false","AlphaAustrinus","124","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:01:47.000Z","3","@kanchana_wij If you really want to fully utilise the dictatorship driven politics in a positive manner (unlike your forefathers), make the engineers redundant and soon after (due to lack of representatives) call for an election for union representatives. Subdivide engineers responsibilities https://t.co/aw7cF7MvWz",,,"1608402896403693570","https://pbs.twimg.com/tweet_video_thumb/FlIx59DakAEtVel.jpg","photo","0","0","https://twitter.com/NaoAnthony/status/1608402896403693570",,,,"2014-07-14T13:44:11.000Z","false","A combination of Determination, Passion, Integrity and Empathy","0","2299","37","223","false","2645490386","false","0","Sydney, New South Wales","89","Nao Anthony","37","false","https://pbs.twimg.com/profile_banners/2645490386/1429058144","https://pbs.twimg.com/profile_images/1499640769216323589/KKWUsYLz_normal.jpg","false","NaoAnthony","1226","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:12:30.000Z","1","@kanchana_wij Need to stop corruption from your side  and the Electricity board mafia making commissions to buying electricity from the Pvt sectors.",,,"1608405592325890048",,,"0","0","https://twitter.com/25prabath/status/1608405592325890048",,,,"2009-06-04T19:15:56.000Z","true","","0","2","2","19","false","44693342","false","0","","0","C Seneviratne","2","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","25prabath","5","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:25:34.000Z","1","@kanchana_wij What about cost reduction and waste reduction plan?all inefficiencies are forced on to the customers?",,,"1608408881981718535",,,"0","0","https://twitter.com/abrizni/status/1608408881981718535",,,,"2014-09-01T04:37:18.000Z","false","Proud Srilankan ,Blessed Muslim.Sports lover. Fitness freak.....","0","473","12","95","false","2783438214","false","0","Sri Lanka","18","Abdullah Rizni","12","false",,"https://pbs.twimg.com/profile_images/1268858996301029376/oeT1V0ue_normal.jpg","false","abrizni","487","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:42:46.000Z","0","@kanchana_wij To improve efficiency and productivity, thease should prioritize…",,,"1608413209072996354",,,"0","0","https://twitter.com/chamarazx15/status/1608413209072996354",,,,"2014-06-27T20:25:27.000Z","false","Accountant","0","2054","39","152","false","2591948359","false","0","Kingdom of Saudi Arabia","10","chamara madusanka","39","false",,"https://pbs.twimg.com/profile_images/1474399837458243591/gnoRAyTC_normal.jpg","false","chamarazx15","598","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:15:36.000Z","0","@kanchana_wij Hi Minister, You need to check on all PPA’s Signed on all Mini Hydro, Wing power and Solar power projects. You need to have a blanket buying rate. Rs. 7 to the Grid. Until this crisis is over, you need to Gazette Rs. 7 for all Kw supplied. One rate until crisis is over.",,,"1608406372215033857",,,"0","0","https://twitter.com/Naradausa/status/1608406372215033857",,,,"2009-03-01T17:25:20.000Z","false","","0","5612","269","1496","false","22382707","false","3","Riverside, CA","131","Narada Gangadhara","269","false",,"https://pbs.twimg.com/profile_images/1599034764690067456/RvYCijag_normal.jpg","false","Naradausa","780","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:48:52.000Z","1","@kanchana_wij It's unlikely that the entire month collection is required to pay for thermal purchases,without coal. I seriously suggest you have your own team of analysts who can critically evaluate the numbers given to you by the CEB officials. Otherwise you'll be made the 🤡 in the stage.",,,"1608414744133918720",,,"0","0","https://twitter.com/Mafazansar/status/1608414744133918720",,,,"2011-06-26T09:06:09.000Z","false","Blood Donor (AB-)","0","5384","235","127","true","324268489","false","3","Colombo,Sri Lanka","485","Mafaz Ansar","235","false","https://pbs.twimg.com/profile_banners/324268489/1626450546","https://pbs.twimg.com/profile_images/1542697233681743872/5Nalff9c_normal.jpg","false","Mafazansar","8896","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:49:11.000Z","7","@kanchana_wij Why the hell are the cabinet mister if you can't manage the situation.
Get all these money back or discontinue thier bloody electricity. https://t.co/pcB18Jr7wA",,,"1608414822185717761","https://pbs.twimg.com/media/FlI8wAAaMAIxJQA.jpg","photo","0","1","https://twitter.com/SylvaIan/status/1608414822185717761",,,,"2011-05-25T06:36:00.000Z","false","I call a spade a spade & don't rules or break rules. Believe in equality & freedom of expression.","0","497","22","119","false","304850236","false","0","8th street London ","31","TomCruseJr","22","false",,"https://pbs.twimg.com/profile_images/1372626272321335297/tBEworGv_normal.jpg","false","SylvaIan","214","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:58:18.000Z","1","@kanchana_wij I wonder y SL need gvmnt. They made the blunders in history n today they try to rob us to pay with the interest. Did we asked frm gvmnt to plan power generation with Naptha &amp; Diesel on Jan 23. There was a LTGP published in the past and what actions were u taken in previous gvmnts",,,"1608417118856351744",,,"0","0","https://twitter.com/dineshka_rr/status/1608417118856351744",,,,"2013-12-05T14:38:15.000Z","false","","0","124","16","41","false","2231574500","false","0","Sri Lanka","0","Dineshka Rajasingha","16","false",,"https://pbs.twimg.com/profile_images/1526868543014285313/CXb0muD7_normal.jpg","false","dineshka_rr","8","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T10:58:32.000Z","0","@kanchana_wij Reduce the import taxes of getting Solar panels and other electricity produced material. Send half of the CEB employees home since you do not need to have 10 employees to do one persons job. Multi task them like in the private sector does.",,,"1608417176922521600",,,"0","0","https://twitter.com/JonkNorman/status/1608417176922521600",,,,"2018-10-29T04:40:09.000Z","false","","0","260","16","115","false","1056767623084466176","false","0","","5","Norman De Jonk","16","false","https://pbs.twimg.com/profile_banners/1056767623084466176/1589457107","https://pbs.twimg.com/profile_images/1260900284965912576/P_kLN9CI_normal.jpg","false","JonkNorman","106","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T11:19:54.000Z","0","@kanchana_wij So does this means that whenever you want make a step for your deal makers, you will expose CEB staff salaries? How many of them are government appointed?",,,"1608422554431262723",,,"0","0","https://twitter.com/arjeegee/status/1608422554431262723",,,,"2009-06-12T03:45:15.000Z","false","","0","136","38","153","true","46573178","false","2","Galle","9","intruder","38","false","https://pbs.twimg.com/profile_banners/46573178/1654669169","https://pbs.twimg.com/profile_images/1534419780094271488/9_CyBqte_normal.jpg","false","arjeegee","223","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T11:25:14.000Z","0","@kanchana_wij forget all this...we're an Island...let's get electricity from up-down wave motion - Fuel Free",,,"1608423894725328897",,,"0","0","https://twitter.com/david_gehan54/status/1608423894725328897",,,,"2019-08-12T16:49:44.000Z","false","back to Nature and Harmony that nurtures the Good in All
         🦄💕🕊🌿💜","0","601","113","402","true","1160956542868439041","false","0","","49","David Gehan Defonseka🌱","113","false",,"https://pbs.twimg.com/profile_images/1179120590248132613/ry8_Hf4L_normal.jpg","false","david_gehan54","663","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T11:39:30.000Z","0","@kanchana_wij ලෝකයේ ප්‍රධාන ම බිස්නස් ඒක බලශක්තිය බව අපි දන්නවා අද සියළුම ආර්ථික කටයුතු ඒ මත රඳා පවතින අයුරු අපි දනිමු
ඒ හෙයින් අප වැනි කුඩා ආර්ථිකයන් නිතරම දුක්‌ විදිමින් සිටී.
මෙයට විසඳුම් වශයෙන් වහාම ගෘහස්ත විදුලි පරිබෝජනය හා සාමාන්‍ය ප්‍රවාහන කටයුතු සුර්ය විදුලි පද්දති හරහා කල යුතු යි.",,,"1608427484537827331",,,"0","0","https://twitter.com/hdunila/status/1608427484537827331",,,,"2013-02-24T08:21:45.000Z","false","","0","13","5","32","false","1214849694","false","0","","2","U.G.A.L,Hemachandra","5","false","https://pbs.twimg.com/profile_banners/1214849694/1516547990","https://pbs.twimg.com/profile_images/1260137451273814018/89ulIUcG_normal.jpg","false","hdunila","15","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T12:06:26.000Z","3","@kanchana_wij Most of us are going to get a hard shock when we get our pay in January with the ludicrous tax deduction. 90% of the people in this country don’t save even 10% of their salary but compelled to pay much more as taxes! Just the thought of increasing electricity in-itself is inhuman",,,"1608434263581659137",,,"0","0","https://twitter.com/DilshanBoteju/status/1608434263581659137",,,,"2015-09-24T03:00:23.000Z","false","A purebred Thomian, Tech freak! believes that Ai is the future. Early adaptors of this technology will benefit immensely. Specialist in home automation.","0","5553","58","138","true","3755791757","false","0","","299","Dilshan Boteju","58","true",,"https://pbs.twimg.com/profile_images/1064892883034095617/9Z3yHbaa_normal.jpg","false","DilshanBoteju","2108","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T12:07:23.000Z","1","@kanchana_wij Cost mentioned is with the cut to politicians and officials or without it",,,"1608434501499379714",,,"0","0","https://twitter.com/smhanas/status/1608434501499379714",,,,"2010-09-12T04:51:41.000Z","false","","0","3376","57","306","false","189768966","false","0","Sri Lanka","73","sadique m hanas","57","false","https://pbs.twimg.com/profile_banners/189768966/1560971536","https://pbs.twimg.com/profile_images/1004657494365331456/_ZrddzcN_normal.jpg","false","smhanas","1949","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T12:58:43.000Z","0","@kanchana_wij Cut down the cost and stop threatning  public with potential power cuts.",,,"1608447420022816777",,,"0","0","https://twitter.com/Dumindu007/status/1608447420022816777",,,,"2013-07-09T17:38:47.000Z","false","Sri Lankan.
Blockchain | Capital Markets | Economics","0","417","21","255","false","1581002161","false","5","Sri Lanka","1","Dumindu Senanayake","21","false","https://pbs.twimg.com/profile_banners/1581002161/1611992187","https://pbs.twimg.com/profile_images/1513843362390233089/RFLTlZMZ_normal.jpg","false","Dumindu007","91","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:05:32.000Z","0","@kanchana_wij Get yourself a good finance advisor.",,,"1608449137032450049",,,"0","0","https://twitter.com/k_ransiri/status/1608449137032450049",,,,"2021-09-12T15:05:28.000Z","false","I ♥️bees","0","185","3","38","false","1437069692917596164","false","0","","15","Ransiri K","3","false",,"https://pbs.twimg.com/profile_images/1437071763586707462/SH9q4Pu0_normal.jpg","false","k_ransiri","119","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:05:41.000Z","0","@kanchana_wij The dissonance in your messaging and actions is generating pushback. If you speak like every cent matters, you have to act like every cent matters.",,,"1608449175305490434",,,"0","0","https://twitter.com/DhyreshMendis/status/1608449175305490434",,,,"2010-11-09T14:57:35.000Z","false","Designer :)","0","9529","112","260","true","213686209","false","0","","29","Dhyresh Mendis","112","false",,"https://pbs.twimg.com/profile_images/1375389323722326018/PTnrSp9o_normal.jpg","false","DhyreshMendis","2044","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:12:34.000Z","1","@kanchana_wij You are another SL politician just do the big talk but can not get done any meaningful work. #lka","lka",,"1608450906441551873",,,"0","0","https://twitter.com/Namal0001/status/1608450906441551873",,,,"2018-02-08T16:23:54.000Z","false","","0","499","8","11","false","961636718955855872","false","0","Colombo 7 Sri Lanka","15","namal","8","false","https://pbs.twimg.com/profile_banners/961636718955855872/1659382513","https://pbs.twimg.com/profile_images/1597218580600221698/hSOQSN_L_normal.jpg","false","Namal0001","826","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:28:28.000Z","0","@kanchana_wij Ana Pala Wahala Ubaga Baila Aragana 🖕",,,"1608454908487032832",,,"0","0","https://twitter.com/Faleaderofheart/status/1608454908487032832",,,,"2020-10-21T17:23:11.000Z","false","Power Of The People 🇱🇰 Learning From Wise Peoples And Becoming As A Wise Man. Living In Reality World Not In Artificial World 🌎","0","4247","32","37","false","1318965884984188941","false","0","","273","Fa 🔥🇱🇰","32","false","https://pbs.twimg.com/profile_banners/1318965884984188941/1630766256","https://pbs.twimg.com/profile_images/1545822052166225920/Nk3Etolq_normal.jpg","false","Faleaderofheart","3181","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:35:39.000Z","0","@kanchana_wij https://t.co/Aa98iE85TI",,,"1608456715661635589",,,"0","0","https://twitter.com/realist21317000/status/1608456715661635589","washingtonpost.com/business/why-s…","https://www.washingtonpost.com/business/why-sri-lankas-suffering-may-not-endsoon/2022/12/28/c87114b8-86fb-11ed-b5ac-411280b122ef_story.html","https://t.co/Aa98iE85TI","2020-12-11T01:53:42.000Z","true","A realist","0","478","2","0","false","1337213897514704898","false","0","","15","realist","2","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","realist21317000","719","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T13:59:47.000Z","1","@kanchana_wij Do you seriously believe that people of this country can bare another 65% ceb tariff increase? There might be so many  ways to reduce the cost.. as we can notice, Diesel mafia discourage all other ways to minimize the cost..",,,"1608462791173902337",,,"1","0","https://twitter.com/Sidathsenna/status/1608462791173902337",,,,"2021-04-16T13:46:31.000Z","false","","0","6567","181","230","true","1383054018864316423","false","0","","61","Sidath S. Senarathne 🇱🇰","181","false","https://pbs.twimg.com/profile_banners/1383054018864316423/1639191892","https://pbs.twimg.com/profile_images/1609525000612220928/mNsqTbr0_normal.jpg","false","Sidathsenna","5697","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T16:36:00.000Z","0","@kanchana_wij You are guided by some other elements to increase prices to profit them also other abuser's around you. This is what happened to Gotabaya. Its clearly indicates your chemistry and can be imagine someone is  controlling you in this subject by gifting you a chunk of meat.",,,"1608502100933349389",,,"0","0","https://twitter.com/Jayaht/status/1608502100933349389",,,,"2009-11-30T19:59:13.000Z","false","","0","124","12","57","false","93701117","false","1","Koreatown.","11","Kimichi_08🥝🌵🌴🌳","12","false",,"https://pbs.twimg.com/profile_images/1416771614318813190/LjMz3MFs_normal.jpg","false","Jayaht","542","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T16:37:51.000Z","0","@kanchana_wij @rangaba What about the billions of rupees outstanding",,,"1608502570200477698",,,"0","0","https://twitter.com/__shah___/status/1608502570200477698",,,,"2020-05-20T10:08:35.000Z","false","","0","8375","41","178","true","1263048925478629376","false","3","","132","shah","41","true","https://pbs.twimg.com/profile_banners/1263048925478629376/1612539282","https://pbs.twimg.com/profile_images/1512476661068951553/qgjJqsro_normal.jpg","false","__shah___","2610","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij","140395166","Ranga Sirilal","rangaba"
"1608356861111328769","2022-12-29T17:25:13.000Z","0","@kanchana_wij We dont need Speaker on behalf of CEB, We need a minister who has ability to find effective solutions, even a parrot can pronounce what he hear,,,",,,"1608514490202755072",,,"0","0","https://twitter.com/ChandimaRanas11/status/1608514490202755072",,,,"2021-08-15T05:47:49.000Z","true","Be Happy,","0","4","0","6","false","1426782545035726853","false","0","","0","Chandima Ranasinghe","0","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","ChandimaRanas11","9","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T17:52:56.000Z","0","@kanchana_wij CEB also needs to settle the 80bn Rs debt to ceypetco",,,"1608521464042639362",,,"0","0","https://twitter.com/K_A_Lakshan/status/1608521464042639362",,,,"2012-12-24T07:11:31.000Z","false","Gamer | Engineer | Movie enthusiast","0","21396","120","380","true","1032135895","false","1","Sri Lanka","58","AKILA²⁰²","120","false","https://pbs.twimg.com/profile_banners/1032135895/1654312774","https://pbs.twimg.com/profile_images/1596892821335597059/oFiR-PID_normal.jpg","false","K_A_Lakshan","2580","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T22:02:05.000Z","0","@kanchana_wij First you should pay your Electricity bill by your owen money without being a burden",,,"1608584165095768064",,,"0","0","https://twitter.com/BandaraKamil/status/1608584165095768064",,,,"2022-01-09T01:28:13.000Z","false","","0","3","0","6","false","1479988081218363394","false","0","","0","Kamil Bandara","0","false",,"https://pbs.twimg.com/profile_images/1479988349645443074/AwSy4eG-_normal.png","false","BandaraKamil","6","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-29T23:56:32.000Z","1","@kanchana_wij හරි මචං අර මන්ත්‍රිලා සහ ඉහල පැලැන්තියේ බිල් ටික එකතු කලාද ?",,,"1608612965439397888",,,"0","0","https://twitter.com/Sriharshana/status/1608612965439397888",,,,"2010-05-25T05:25:18.000Z","false","","0","16234","388","440","true","147841545","false","9","Sri Lanka","94","Harshana Peiris","388","false",,"https://pbs.twimg.com/profile_images/542597455187963904/3xxBK2xH_normal.jpeg","false","Sriharshana","8233","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T05:04:15.000Z","0","@kanchana_wij Not convinced 😕",,,"1608690405280985088",,,"0","0","https://twitter.com/SamathCooray/status/1608690405280985088",,,,"2012-07-25T16:01:41.000Z","false","","0","1794","30","71","false","716315756","false","0","Sri Lanka","14","Samath Cooray","30","false",,"https://pbs.twimg.com/profile_images/1244892876003295232/bZ6pp8AM_normal.jpg","false","SamathCooray","230","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T06:16:54.000Z","0","@kanchana_wij Minister, best if you could find a way to collect outstanding payments and reduce the pressure on the consumers how are making the payments on time..",,,"1608708687367139328",,,"0","0","https://twitter.com/Leonard10487744/status/1608708687367139328",,,,"2021-02-06T04:49:57.000Z","false","Respect each other for what they are and not the post they hold.","0","1","2","7","false","1357914281514127361","false","0","Sri Lanka","1","Leo 💥","2","false",,"https://pbs.twimg.com/profile_images/1545060013001293825/nwXS75HI_normal.jpg","false","Leonard10487744","67","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T06:40:04.000Z","1","@kanchana_wij In 2009 when we met CEB they projected a constant coal price if $40 per ton for the next 20 years. Totally laughable. Today the coal price is $230/ton down from $400/ton. This is a stranded asset. When will we make proper long term plans to wean ourselves off coal?",,,"1608714517218983943",,,"0","0","https://twitter.com/LuckyDissanaya1/status/1608714517218983943",,,,"2017-01-29T04:45:45.000Z","false","Entrepreneur. Passionate about addressing climate change with a focus on nature based solutions. A dual citizen of the UK and SL","0","955","143","646","true","825565574189027328","false","2","Sri Lanka","25","Lucky Dissanayake","143","false","https://pbs.twimg.com/profile_banners/825565574189027328/1645949765","https://pbs.twimg.com/profile_images/881465277203881984/w4cLsTci_normal.jpg","false","LuckyDissanaya1","1513","none","https://t.co/TvvhMGezD9","false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T07:17:47.000Z","0","@kanchana_wij ඉස්සෙල්ලාම පාර්ලිමේන්තුවේ ඉන්න හොරුන්ගේන් අය විය යුතු මුදල් ටික ඇරගෙන ඊට පස්සේ රටේ ජනතාවට සහානය දෙන්න.",,,"1608724009201594368",,,"0","0","https://twitter.com/Suranga84557223/status/1608724009201594368",,,,"2022-11-29T16:49:31.000Z","false","","0","2","1","15","false","1597633521773907969","false","0","","6","Suranga de silva","1","false",,"https://pbs.twimg.com/profile_images/1597634276693983232/1qI_xWZd_normal.jpg","false","Suranga84557223","15","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T07:22:15.000Z","0","@kanchana_wij do you still believe🤣🤣 in your rupees ||??? grow up kid",,,"1608725134403338240",,,"0","0","https://twitter.com/GotaTheCrimeo/status/1608725134403338240",,,,"2022-05-11T01:46:08.000Z","false","@Gekotta' 

#justicefortamilgenocide #blackjuly #may18 #tamilgenocide #eelam #thamil #tamil #srilanka","0","2908","105","634","true","1524204098332942336","false","0","keyboard","437","Name Cant be blank","105","false",,"https://pbs.twimg.com/profile_images/1595741064849424386/sKAUP0M3_normal.jpg","false","GotaTheCrimeo","6690","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T07:41:52.000Z","0","@kanchana_wij Matara donkey",,,"1608730073594728448",,,"0","0","https://twitter.com/AmilaUdayanga5/status/1608730073594728448",,,,"2013-06-13T02:02:41.000Z","false","Electrical Engineer at ipd group","0","42","16","86","false","1512169399","false","0","Galle, Sri Lanka","0","Amila Udayanga","16","false","https://pbs.twimg.com/profile_banners/1512169399/1433908942","https://pbs.twimg.com/profile_images/1107547196742864899/Attpftqp_normal.jpg","false","AmilaUdayanga5","68","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T07:52:05.000Z","0","@kanchana_wij Iif you try to recover lost that has been happening for years in CEB just within months, by increasing tarrif. You haven't analyse it properly. Even if you want tax, tarrif should not be increase like this. At ground level, every single item increase by 300%, market crashed.",,,"1608732641225998337",,,"0","0","https://twitter.com/kasun911/status/1608732641225998337",,,,"2010-07-30T16:12:42.000Z","true","","0","38","22","28","false","172785314","false","0","","0","Kasun Ekanayake","22","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","false","kasun911","44","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T09:12:56.000Z","0","@kanchana_wij Its a must to have a long term plan to reduce cost of electricity generation. Going for solar or mini nuclear plant will solve problem .",,,"1608752989568921601",,,"0","0","https://twitter.com/Ranjith86783010/status/1608752989568921601",,,,"2020-01-10T05:36:27.000Z","false","Im HuMan..","0","167","22","50","false","1215507566698074115","false","0","Sri Lanka","6","Ranjith Fernando","22","false",,"https://pbs.twimg.com/profile_images/1215507881002438656/VGgP26Zj_normal.jpg","false","Ranjith86783010","305","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
"1608356861111328769","2022-12-30T13:06:43.000Z","0","@kanchana_wij 😭",,,"1608811822286794755",,,"0","0","https://twitter.com/SinghaConstruc1/status/1608811822286794755",,,,"2021-11-26T03:48:46.000Z","false","My job is construction manegemant","0","334","8","168","false","1464078559752957956","false","1","polonnaruwa","13","dileepa suranjith","8","false",,"https://pbs.twimg.com/profile_images/1466736451396071425/eSEr-mW7_normal.jpg","false","SinghaConstruc1","105","none",,"false","1728931304","Kanchana Wijesekera","kanchana_wij",,,
